stopId,stop_name,lat,lon
21804318,"Av. São Francisco - SH Grande Colorado, oposto Jardim Europa 2",-15.66777837,-47.84859783
21809170,Av. São Francisco - SH Grande Colorado (oposto Condomínio Vivendas Colorado 1),-15.66409305,-47.85258875
21804458,Av. São Francisco - SH Grande Colorado (Condomínio Vivendas do Colorado 2),-15.66247266,-47.85349059
21804485,Av. São Francisco - SH Grande Colorado (oposto Condomínio Vivendas Lago Azul),-15.65896464,-47.85500115
21812216,Av. São Francisco - Grande Colorado (Condomínio Vivendas Bela Vista),-15.65578381,-47.85632165
21812226,Av. São Francisco - SH Grande Colorado (Condomínio Vivendas Lago Azul),-15.65807886,-47.85545403
21804459,Av. São Francisco - SH Grande Colorado (oposto Condomínio Vivendas do Colorado 2),-15.66244056,-47.85361008
21812245,Av. São Francisco - SH Grande Colorado (Condomínio Vivendas Colorado 1),-15.66406136,-47.85272037
21808212,"Av. São Francisco - SH Grande Colorado, Jardim Europa, CL 4, Lote 11",-15.66832591,-47.84802546
21808249,"Av. São Francisco - SH Grande Colorado, Jardim Europa, Quadra 2, Conjunto H",-15.67158866,-47.84311624
21807647,"DF-150, km 2,7 norte - SH Contagem (saída Grande Colorado)",-15.67263538,-47.8399531
21807643,"DF-150, km 3,3 norte - SH Contagem (Condomínio Paraíso/Residencial Ipês)",-15.66767602,-47.84045013
21805871,"DF-150, km 3,7 norte - SH Contagem (Entroncamento DF-425)",-15.66484806,-47.84172501
21805873,"DF-150, km 4,4 norte - SH Contagem (Ultrabox)",-15.65933216,-47.8445985
21807765,"DF-150, km 4,9 norte - SH Contagem (Condomínio Vila Verde)",-15.65478995,-47.8462049
21807367,"DF-150, km 5,3 norte - SH Contagem (Urbras)",-15.65166408,-47.84600834
21807370,"DF-150, km 6,3 norte - SH Contagem (Condomínio Alvorecer dos Pássaros)",-15.64250196,-47.84856362
21807372,"DF-150, km 6,8 norte - Entroncamento DF-420 (Posto Contagem)",-15.63841907,-47.85048894
21807392,DF-420 - Contagem Módulo Comercial (Posto Contagem),-15.63789896,-47.84934379
21805870,DF-420 - Contagem (Condomínio Rio Negro Módulo 4),-15.63846443,-47.84592403
21806718,DF-420 - oposto SMS Mini Chácara Rua 1,-15.63868006,-47.84139345
21806733,DF-420 - oposto SMS Mini Chácara QMS 33 Lote 23A (Mini Preço),-15.63773898,-47.83722629
21806730,DF-420 - oposto SMS Morada da Serra Quadra 29C Módulo C,-15.63703968,-47.83360476
21806525,DF-420 - após AR 1 (Concept Fit / Belo Pão),-15.63588707,-47.82993061
21806522,DF-420 - oposto SMS Morada da Serra Quadra 55A,-15.63449475,-47.82698062
21806520,DF-420 - Campo de Futebol/Cemitério de Sobradinho,-15.63543701,-47.82306329
21806107,Via Oeste - AR 7 Conjunto 1A Lote 11,-15.63914247,-47.82301912
21806101,Via Oeste - AR 5 Conjunto 11 Lote 3,-15.6405965,-47.82527599
21803705,Via Oeste - AR 5 Conjunto 11 Lote 6,-15.64122684,-47.82643323
21803707,Av. Central - Sobradinho II AR 8 Conjunto 1,-15.64220142,-47.82695449
21803710,Av. Central Conjunto 4,-15.64514143,-47.82535143
21803711,Av. Central Conjunto 6 Lote 14,-15.64636783,-47.82428747
21803715,"AR 15, Conjunto 2, Lote 1",-15.64685326,-47.82276569
21804614,"AR 15, Conjunto 3, Lote 7",-15.6459302,-47.82035684
21804615,"AR 17, Conjunto 2, Lote 16",-15.64443051,-47.81896186
21804603,"AR 19, Conjunto 2, Lote 6 - ITEB (Acesso à UPA)",-15.64227315,-47.81774024
21809030,Terminal Rodoviário de Sobradinho II - Plataforma 6,-15.64349186,-47.81447405
21810436,Rua 6 - Quadra 3 CL Lote 15,-15.65091231,-47.81042689
21810687,Rua 6 - Quadra 3 CL Lote 9 (Só Óleo),-15.65157935,-47.8070213
21811266,Rua 6 - Quadra 4 LE 2 (Academia Concept Fit),-15.65228057,-47.80320008
21811023,Rua 6 - Quadra 4 CL 13,-15.65279366,-47.80063724
21811031,Rua 6 - Quadra 4 AE 4 (CEM 01 / Paróquia Bom Jesus),-15.65331019,-47.79799462
21811274,Rua 2 - Setor Administrativo e Cultural Quadra Central Lote M (Delegacia / McDonald's),-15.65316552,-47.79490445
21811292,Rua 2 - Setor Administrativo e Cultural Quadra Central Lote A (Na Hora / Administração),-15.64987973,-47.79422093
21810460,Rua 5 - Setor Comercial Central Quadra Central Lote I (Hospital),-15.6499301,-47.79180311
21810531,Rua 5 - Setor Comercial Central Quadra Central Lote J (Feira Modelo / A Mundial),-15.65048505,-47.78901576
21804628,Terminal Rodoviário do Plano Piloto - Plataforma A7,-15.79408298,-47.88187596
21811124,Eixo Monumental S1 - Esplanada (Ministério do Meio Ambiente),-15.79800647,-47.87325472
21809327,"Eixo Monumental S1 - Esplanada (Ministério da Agricultura, Pecuária e Abastecimento)",-15.79850384,-47.87169054
21809331,Eixo Monumental S1 - Esplanada (Ministérios da Economia / Saúde),-15.79901784,-47.87002265
21809159,"Eixo Monumental S1 - Praça dos Três Poderes, Área G (Itamaraty / Congresso Nacional)",-15.80033436,-47.86583017
21809163,"Eixo Monumental S1 - Praça dos Três Poderes, Área C (Supremo Tribunal Federal)",-15.80140928,-47.86247268
21809153,Via N1 Leste - SAFN (Pavilhão das Metas),-15.80216508,-47.853313
29654145,"Estrada Parque das Nações,  Vila Planalto Brasília, CEP: 70804-030",-15.7966457,-47.8529839
21807361,Av. Albaniza Rebouças - Acampamento DFL (esquna Rua Emulpress),-15.79410633,-47.85390769
21807837,Av. Albaniza Rebouças - Acampamento DFL,-15.79270452,-47.85447585
21807308,Av. Albaniza Rebouças - Acampamento DFL (Praça da Igreja),-15.79081417,-47.85517503
21803829,Estrada Hotéis e Turismo,-15.7899839,-47.85444472
21803816,Estrada Hotéis e Turismo - Academia Body Station,-15.78996604,-47.85272812
21807412,Estrada Hotéis e Turismo com Rua Brasília e Av. do Contorno,-15.79001525,-47.85036346
21807410,Estrada Hotéis e Turismo - Parque Vila Planalto,-15.79006946,-47.84672529
21807416,Estrada Hotéis e Turismo | Ilhas do Lago,-15.79031929,-47.84032367
21807414,Estr. Hotéis e Turismo (oposto Concha Acústica),-15.79035467,-47.8358112
21807838,"Estr. Hotéis e Turismo - oposto SHTN, Trecho 2",-15.79044716,-47.83206918
21803885,Estr. Hotéis e Turismo (Brasília Alvorada Hotel),-15.7902549,-47.83059864
21807366,Estr. Hotéis e Turismo (Brasília Palace Hotel),-15.79008392,-47.83302083
21807363,Estr. Hotéis e Turismo (Concha Acústica),-15.79005918,-47.83586664
21803838,Estrada Hotéis e Turismo | Ilhas do Lago,-15.78998385,-47.84018945
21803834,Estrada Hotéis e Turismo - Motonáutica / Clube da Aeronáutica,-15.78970705,-47.8456699
21803843,Estrada Hotéis e Turismo - Posto de Combustíveis,-15.78970753,-47.8482086
21803860,Estrada Hotéis e Turismo - Espaço da Corte,-15.7896054,-47.85166573
21803861,Estrada Hotéis e Turismo com Rua da Igreja - Acesso ao GptFN,-15.78960323,-47.85480091
21807421,Av. Albaniza Rebouças - Tamboril (oposto Praça da Igreja),-15.7908998,-47.85532851
21807358,Av. Albaniza Rebouças - Tamboril,-15.79265748,-47.85461169
21807336,Av. Albaniza Rebouças (oposto Rua dos Conselheiros),-15.79443822,-47.85397269
21807408,Via N1 Leste - SAFN (CBMDF),-15.80190743,-47.85339699
21806390,"Eixo Monumental N1 - Praça dos Três Poderes, Área F (Palácio do Planalto)",-15.79907322,-47.86234588
21812298,Eixo Monumental N1 - Esplanada (Ministério das Comunicações / Transporte),-15.79757403,-47.8670341
21807409,Eixo Monumental N1 - Esplanada (Ministério de Minas e Energia / Turismo),-15.79709414,-47.86856579
21807439,Eixo Monumental N1 - Esplanada (Ministério da Defesa),-15.79689306,-47.86939006
21807430,Eixo Monumental N1 - Esplanada (Secretaria de Assuntos Estratégicos),-15.79638211,-47.8710163
21809817,Eixo Monumental N1 - Esplanada (Ministérios da Educação e Cultura),-15.7958558,-47.87267616
21809826,"Eixo Monumental N1 - Esplanada (Ministério de Orçamento, Planejamento e Gestão)",-15.79532654,-47.87438686
21811912,"Via W3 Sul, 514",-15.82515902,-47.92408492
21809767,"DF-128, km 16,6 sul (DER-DF)",-15.62113489,-47.6727565
21803807,"DF-128, km 17 sul - Bica do DER",-15.62527972,-47.67298189
21803806,"DF-128, km 17,6 sul - NR Bica do DER Rua das Acácias",-15.62969602,-47.67329299
21809771,"DF-128, km 18 sul - Bica do DER Gleba B",-15.63338828,-47.67386093
21809100,"DF-128, Planaltina, CEP: 73401-418",-15.63691486,-47.67727579
21804101,"DF-128, km 18,9 sul - NR Bica do DER, Gleba B",-15.63850231,-47.68000772
21810054,"DF-128, km 19,3 sul - NR Bica do DER, Gleba B",-15.64098223,-47.68409193
21807401,"DF-128, km 19,4 norte - NR Bica do DER, Gleba A",-15.64109098,-47.68403535
21804100,"DF-128, km 18,9 norte - NR Bica do DER, Gleba A",-15.63869861,-47.6798897
21809020,"DF-128, km 18,5 norte - NR Bica do DER, Condomínio Mestre d’Armas 2",-15.6367801,-47.67669979
21809017,"DF-128, km 17,9 norte - Bica do DER Gleba A",-15.6331897,-47.67357696
21810185,"DF-128, km 17,6 norte - NR Bica do DER oposto Rua das Acácias",-15.63008982,-47.67312697
21803808,"DF-128, km 17 norte - Bica do DER Gleba A",-15.62536496,-47.67285717
21807773,"DF-128, km 16,6 norte (oposto DER-DF)",-15.62108945,-47.6725398
29653461,"Planaltina, CEP: 73401-418",-15.61481037,-47.68642564
21811502,"SH Arapoanga - Condomínio Arapoanga, Quadra 6B, Conjunto B, Lote 19 (Terminal do Arapoangas)",-15.63308021,-47.64342307
21806353,Rua Norte - SH Arapoanga Condomínio Arapoanga Quadra 5B Conjunto B Lote 30,-15.63416314,-47.6464725
29653481,"Quadra 5A Conjunto C, Arapoanga, CEP: 73368-652",-15.63516277,-47.64931704
21809648,SH Arapoanga - Residencial Sandray Conjunto A,-15.63982046,-47.65122097
29653434,"Rua Condomínio Arapoanga -Planaltina, Arapoanga, CEP: 73368-652",-15.64009476,-47.65012527
29185610,"Sh Arapoanga/Condomínio Mansões Arapoanga Q 9 Conjunto D, 9",-15.64005521,-47.64862895
21811071,Rua Arapoanga - SH Arapoanga Etapa 3 Quadra 7 Lote 44,-15.63998369,-47.64684626
21806346,Rua Arapoanga - SH Arapoanga Etapa 3 Quadra 7 Lote 74,-15.63989071,-47.64440103
21806330,SH Arapoanga - Condomínio Arapoanga Quadra 1 Conjunto I Lote 18,-15.63825711,-47.64383177
29653431,"Arapoanga, CEP: 73368-652",-15.63792138,-47.64207289
21811503,Rua Planaltina - SH Arapoanga Etapa 3 Quadra 5 Lote 196,-15.63779685,-47.63890375
21811538,Rua Planaltina - SH Arapoanga Etapa 3 Quadra 5 Lote 238,-15.63772785,-47.63664245
21806321,"SH Arapoanga - Condomínio Arapoanga, Quadra 21, Conjunto I, Lote 1",-15.63764203,-47.63417538
21811061,Rua Norte-Sul - SH Arapoanga Etapa 3 Quadra 6 Conjunto 20 Lote 1,-15.63991974,-47.63336235
21803763,"SH Arapoanga - Condomínio Arapoanga, Quadra 1, Conjunto N, Lote 31",-15.64126791,-47.63154935
21803687,"SH Arapoanga - Condomínio Arapoanga, Quadra 4, Conjunto N, Lote 11",-15.64118394,-47.62927618
21803692,"SH Arapoanga - Condomínio Arapoanga, Quadra 8, Conjunto N, Lote 13",-15.64116384,-47.62784836
21803689,"SH Arapoanga - Condomínio Arapoanga, Quadra 8, Conjunto N, Lote 47",-15.64255939,-47.62745327
29653289,"Arapoanga, CEP: 73368-652",-15.6429955,-47.62783405
21803684,"Arapoanga, CEP: 73368-652",-15.64303916,-47.62930935
21803691,"SH Arapoanga - Condomínio Arapoanga, Quadra 2, Conjunto N, Lote 40",-15.6430889,-47.63097872
21803685,"SH Arapoanga - Condomínio Arapoanga, Quadra 3, Conjunto N, Lote 28",-15.64313356,-47.63269779
21810634,"Arapoanga, CEP: 73368-652",-15.64318283,-47.63419881
21806175,Rua Sul - SH Arapoanga Condomínio Arapoanga Quadra 7M Conjunto 1,-15.64326811,-47.63686046
29653282,"Arapoanga, CEP: 73368-652",-15.6432963,-47.63796926
21810635,Rua Sul - SH Arapoanga Etapa 3 Quadra 7 Lote 135,-15.64336992,-47.63983606
21806161,Rua Sul - SH Arapoanga Etapa 3 Quadra 7 Lote 87,-15.64346963,-47.64289423
21811212,Rua Sul - SH Arapoanga Etapa 3 Quadra 7 Lote 55A,-15.64354872,-47.64565969
29653280,"Quadra 1 Conjunto L, Arapoanga, CEP: 73368-652",-15.64366063,-47.64861563
21809502,SH Arapoanga - Etapa 3 Quadra 7 Conjunto 1A,-15.64035664,-47.65079038
21809494,SH Arapoanga - Etapa 3 Quadra 3 Conjunto 1,-15.63624951,-47.6512308
21805089,Av. Contorno - oposto Vila Vicentina Quadra 18 (Campo de Futebol),-15.63099464,-47.65173097
21810785,Via WL-2 - Setor Administrativo Lote 1 (Administração Regional de Planaltina),-15.61776606,-47.65152772
21804374,Terminal de Sobradinho I Quadra 18,-15.64748872,-47.77068662
21804421,Quadra 18 AE 2 - Reservatório da CAESB,-15.64609959,-47.77135163
21804423,Rua 8 - Quadra 17 Conjunto A (CEI 03 / Comércio da Quadra 16),-15.64504898,-47.77453988
21804362,Rua 8 - Quadra 15 AE 3 (CEF 04 / Universidade Católica),-15.64720773,-47.77909732
21804353,Rua 8 - Quadra 13 Conjunto A (UBS 1 / Paróquia Imaculada Conceição),-15.64901626,-47.78292374
21811331,Rua 7 - Quadra Central Conjunto C Bloco A (Bombeiros / Igreja São Carlos),-15.65246924,-47.79019416
21811323,Rua 7 - Setor Administrativo e Cultural Quadra Central Lote N (13º BPM),-15.65414334,-47.79379376
21811288,Rua 7 - Quadra 4 Conjunto E Bloco I (SENAC / Instituto São José),-15.65619934,-47.79811206
21811270,Rua 7 - Quadra 4 LE 3 (Potiguar),-15.65704635,-47.80133353
21804976,Rua 1 - Quadra 1 Conjunto A (Faculdade Projeção),-15.65818599,-47.80563943
21804962,Rua 1 - Setor Industrial Oficinas Lote 21,-15.66283363,-47.80564426
21808541,"EPPN, km 1,3 sul - Entroncamento EPTT",-15.72413915,-47.89467957
21803719,Hospital Sarah Kubitschek,-15.75285384,-47.83084631
21804891,"EPPN, km 1,9 norte - oposto SHIN QI 2 (Caesb / Pão de Açúcar)",-15.72208697,-47.88914445
21804893,"EPPN, km 1,5 norte - oposto SHIN QI 2 Conjunto 1",-15.72320279,-47.89344152
21810495,Rua 1 - Quadra 2 Conjunto A6 (CEI 02 / Balão do Posto),-15.66065696,-47.80595181
21810375,Rua 1 - Quadra 2 Conjunto A4 (Faculdade Projeção),-15.65785843,-47.80534993
21804969,Rua 7 - Quadra 2 Conjunto B4 Bloco B (Potiguar),-15.65732066,-47.80111099
21811311,Rua 7 - Quadra 2 Conjunto C4 (SENAC / Instituto São José),-15.65615599,-47.79755615
21811314,Rua 7 - Quadra 2 Conjunto D4 (oposto 13º BPM),-15.65413005,-47.79341284
21811329,Rua 7 - Quadra 2 Conjunto E2 (Feira Modelo / 3R Carnes e Frios),-15.65204407,-47.78888557
21804613,Rua 8 - Quadra 14 Conjunto A1 (UBS 1 / Paróquia Imaculada Conceição),-15.64863829,-47.78167447
21804610,Rua 8 - Quadra 16 Conjunto C (CEF 04),-15.64650465,-47.77715922
21804611,Rua 8 - Quadra 16 Conjunto G (Comércio Local / CEI 03),-15.64516363,-47.77431864
21804385,Quadra 16 Conjunto K - Pedras,-15.64623465,-47.77144464
21804387,Quadra 16 Conjunto R em frente ao Terminal da Quadra 18,-15.64786608,-47.77065658
21804842,"Av. Independência - Setor Tradicional, Quadra 18, Lote 10 (oposto INSS)",-15.6162944,-47.65517633
21809655,SH Arapoanga - oposto Condomínio Arapoanga Quadra 5A,-15.63571019,-47.65167716
21809520,SH Arapoanga - Portal do Amanhecer Conjunto A,-15.64344439,-47.65084285
21809527,SH Arapoanga - Condomínio Arapoanga Quadra 1 Conjunto L,-15.64402482,-47.65041585
21806167,"Arapoanga, CEP: 73368-652",-15.6437419,-47.64908874
21811741,Rua Sul - SH Arapoanga Condomínio Arapoanga Quadra 6 Conjunto L Lote 51,-15.64363202,-47.64556445
21806176,Rua Sul - SH Arapoanga Condomínio Arapoanga Quadra 12 Conjunto L,-15.64352937,-47.64256657
21811545,Rua Sul - SH Arapoanga Condomínio Arapoanga Quadra 7M Conjunto 1,-15.64343134,-47.63968402
29653281,"Arapoanga, CEP: 73368-652",-15.64339222,-47.63791509
21806192,Rua Sul - SH Arapoanga Etapa 3 Quadra 7 Lote 187,-15.6433186,-47.63678531
21811554,"Arapoanga, CEP: 73368-652",-15.64324001,-47.63427766
21803690,"SH Arapoanga - Condomínio Arapoanga, Quadra 5, Conjunto N, Lote 9",-15.64320483,-47.63267118
21803657,"Quadra 2 Conjunto N / Quadra 11 Conjunto N, Arapoanga, CEP: 73368-652",-15.64314796,-47.63115524
21803660,"Arapoanga, CEP: 73368-652",-15.64308887,-47.62929412
29653288,"Arapoanga, CEP: 73368-652",-15.64305692,-47.62790919
21803652,"SH Arapoanga - Condomínio Arapoanga, Quadra 10, Conjunto N, Lote 23",-15.64253721,-47.62737184
21803654,"SH Arapoanga - Condomínio Arapoanga, Quadra 12K, Conjunto C, Lote 32",-15.64107457,-47.62786537
21803662,"SH Arapoanga - Condomínio Arapoanga, Quadra 8K, Conjunto C, Lote 11",-15.6411392,-47.62930092
21803764,"SH Arapoanga - Condomínio Arapoanga, Quadra 4K, Conjunto A, Lote 9A",-15.64119193,-47.63119764
21809293,Rua Norte-Sul - SH Arapoanga Condomínio Arapoanga Quadra 2K Conjunto B Lote 10,-15.63987603,-47.63329545
21806329,"SH Arapoanga - Condomínio Arapoanga, Quadra 21, Conjunto F, Lote 20",-15.63756209,-47.63396131
21810647,Rua Planaltina - SH Arapoanga Etapa 3 Quadra 4 Lote 217,-15.63766853,-47.63672502
21811504,Rua Planaltina - SH Arapoanga Etapa 3 Quadra 11 Conjunto F Lote 20A,-15.63774973,-47.63932665
21806328,Rua Planaltina - SH Arapoanga Etapa 3 Quadra 4 Lote 141,-15.63783808,-47.64187979
21806364,SH Arapoanga - Condomínio Arapoanga Quadra 15 Conjunto D Lote 14,-15.63871778,-47.64390342
21806183,Rua Arapoanga - SH Arapoanga Etapa 3 Quadra 5 Conjunto RA Lote 47,-15.63986241,-47.64524315
21811101,Rua Arapoanga - SH Arapoanga Etapa 3 Quadra 5 Conjunto 3D (Centro de Saúde nº 5),-15.63986758,-47.64697295
21811655,Rua Arapoanga - SH Arapoanga Etapa 3 Quadra 5 Conjunto RA Lote 21,-15.63996686,-47.64842078
29653433,"Rua Condomínio Arapoanga -Planaltina, Arapoanga, CEP: 73368-652",-15.64001987,-47.65029915
21808198,Rua Norte - SH Arapoanga Etapa 3 Quadra 3 Conjunto RN Lote 24,-15.63510257,-47.64892337
21806358,Rua Norte - SH Arapoanga Condomínio Arapoanga Quadra 1 Conjunto E Lote 1,-15.63399748,-47.64577142
21808634,SH Arapoanga - Condomínio Arapoanga Quadra 7B Conjunto A Lote 2,-15.63284713,-47.64333045
21810268,Terminal Rodoviário de Planaltina - Plataforma B4,-15.61850131,-47.65392717
21810853,Via NS-1 oeste - Feira de Planaltina,-15.62081391,-47.65061256
21810157,Via NS 2 - Horta Comunitária Quadra 5,-15.62877062,-47.64366214
21810149,"Via NS-2 - Horta Comunitária, Quadra 5, Lotes 8-9",-15.62695984,-47.64358644
21811687,Via WL-4 - Vila Buritis Quadra 4 Conjunto A Lote 7,-15.62438535,-47.6448733
21810773,Via NS-1 leste - Feira de Planaltina,-15.62111159,-47.65010141
21809049,Terminal Asa Sul - Plataforma 24,-15.8358909,-47.93246001
21812263,Eixo L Central em frente à Rodoviária do Plano Piloto - Parada 2,-15.79316948,-47.88171335
21804386,"DF-150, km 0,4 norte",-15.68631313,-47.85714577
21807806,"DF-150, km 1,5 norte - SH Boa Vista, Café Planalto, Lote 3 (Mecânica Silva)",-15.68022447,-47.84906064
21805865,"DF-150, km 2 norte - Boa Vista",-15.67707441,-47.84521345
21807386,"DF-150, km 7 norte - SMS (Subestação da CEB)",-15.63679536,-47.85230127
21805214,"DF-150, km 7,8 norte",-15.63203525,-47.85675581
21805216,"DF-150, km 8,6 norte",-15.62463741,-47.85717423
21805212,"DF-150, km 9,2 norte",-15.62088672,-47.859953
21805210,"DF-150, 23",-15.61953832,-47.86348681
21805223,"DF-150, km 10,2 norte",-15.6183449,-47.86828931
21806767,"DF-150, km 10,9 norte com Rua do Mato",-15.61240859,-47.87005717
21804032,"DF-150, km 11,9 norte - SH Fercal (Engenho Velho Quadra 1 Lote 63)",-15.60499136,-47.86919987
21804162,"DF-150, km 12,4 norte - SH Fercal (Engenho Velho Quadra 10)",-15.60192792,-47.87134334
21804156,"DF-150, 48",-15.59837867,-47.87394463
21804674,SH Fercal - Alto da Bela Vista Quadra 1 Conjunto B Lote 65,-15.59841197,-47.87802169
21804670,SH Fercal - Alto da Bela Vista oposto Quadra 15,-15.59922637,-47.8800179
21807342,SH Fercal - Alto da Bela Vista Quadra 2 Conjunto B1 Lote 85,-15.59890319,-47.88307454
21804676,SH Fercal - Alto da Bela Vista Quadra 15 Lote 46,-15.5993129,-47.88001769
21804001,"DF-150, km 13,2 norte - SH Fercal (Engenho Velho Quadra 17)",-15.5949601,-47.87455469
21804004,"DF-205, km 18,8 oeste - SH Fercal Oeste Quadra 1 Conjunto A",-15.59055537,-47.88135398
21808033,"DF-205, km 18,4 oeste - SH Fercal Oeste, Quadra 2, Conjunto C",-15.591848,-47.88507765
21804564,"DF-205, km 18 oeste",-15.59279055,-47.88772903
21808032,"DF-205, km 15,4 oeste - oposto Recanto dos Coqueiros",-15.59199392,-47.90991859
21808031,"DF-205, km 14,5 oeste - SH Fercal (Boa Vista Quadra 3)",-15.58971761,-47.91774265
21807987,"DF-205, km 14,2 oeste (Boa Vista Quadra 3)",-15.58896369,-47.92000377
21808034,"DF-205, km 14,1 leste - SH Fercal (Boa Vista Quadra 2/Centro de Ensino Boa Vista)",-15.58852794,-47.92170425
21808801,"DF-205, km 14,3 leste - SH Fercal (Boa Vista Quadra 2)",-15.5891001,-47.9199811
21808799,"DF-205, km 14,5 leste - SH Fercal (Boa Vista Quadra 2)",-15.58989286,-47.91762066
21808812,"DF-205, km 15,4 leste - Recanto dos Coqueiros",-15.59221748,-47.90962965
21804562,"DF-205, km 18 leste",-15.59292625,-47.88769992
21808811,"DF-205, km 18,4 leste - SH Fercal Oeste",-15.59184004,-47.88455204
21803998,"DF-205, km 18,8 leste - SH Fercal Oeste (Centro Educacional Fercal)",-15.5905282,-47.88073798
21807990,"DF-205, km 20,4 leste - SH Fercal Leste, Quadra 18 (Chácara Juliana)",-15.58970042,-47.8683661
21805235,"DF-205, km 20,7 leste",-15.58851311,-47.86618872
21808769,"DF-205, km 20,9 leste - SH Fercal Leste, Quadra 20 (Caldeirão da Serra)",-15.5873014,-47.86376975
21808785,"DF-205, km 21,3 leste - SH Fercal Leste, Quadra 20",-15.58638045,-47.86108893
21808617,"DF-205, km 22,4 leste - Entroncamento DF-326",-15.57899715,-47.85344693
21808613,"DF-205, km 22,4 oeste - Entroncamento DF-326",-15.57912696,-47.85384357
21808077,"DF-205, km 21,3 oeste - SH Fercal Leste, Quadra 20",-15.58631911,-47.86133096
21806828,"DF-205, km 20,9 oeste - SH Fercal Leste, Quadra 20",-15.58740486,-47.86438197
21805236,"DF-205, km 20,7 oeste",-15.58836099,-47.86624959
21806827,"DF-205, km 20,3 oeste - SH Fercal Leste, Quadra 20 (Trevo da Votorantim)",-15.58995998,-47.86927969
21808742,"DF-150, 46",-15.59452219,-47.87464687
21812403,"DF-150, km 12,8 sul - SH Fercal (Expansão do Alto Bela Vista Quadra 14)",-15.59879836,-47.87386233
21812415,"DF-150, km 12,3 sul - SH Fercal (Engenho Velho Quadra 14)",-15.60245415,-47.87127348
21812408,"DF-150, km 11,8 sul - SH Fercal (Engenho Velho oposto Quadra 1)",-15.6063392,-47.86908999
21812392,"DF-150, km 10,9 sul com Rua do Mato",-15.61271048,-47.8701146
21805225,"DF-150, km 10,2 sul",-15.6184069,-47.8685468
21805224,"DF-150, km 9,7 sul",-15.61977384,-47.86410568
21805211,"DF-150, km 9,2 sul",-15.62118637,-47.8598779
21805215,"DF-150, km 8,6 sul",-15.62467874,-47.85735662
21805213,"DF-150, km 7,8 sul",-15.6324692,-47.85678799
21812141,"DF-150, km 7,1 sul - oposto SMS (Subestação da CEB)",-15.63680783,-47.85281855
21810804,"DF-150, km 2,1 sul - Grande Colorado",-15.67634469,-47.84497802
21808257,"DF-150, km 1,5 sul - SH Boa Vista, oposto Café Planalto",-15.68005357,-47.84945549
21811688,"Quadra 5 Conjunto A, Planaltina, CEP: 73360-407",-15.62462673,-47.64381721
21810153,"Via NS-2 - Buritis I, Quadra 5, Bloco S",-15.62694316,-47.64366232
21810161,Via NS 2 - Buritis I Quadra 6 Lote N,-15.62875493,-47.64376389
29653350,"Arapoanga, CEP: 73368-652",-15.64156385,-47.62750246
29653036,"Via NS-1, Planaltina, CEP: 73360-407",-15.62364866,-47.6502707
21809620,Via WL-2 - Vila Buritis Quadra 3 Conjunto A Lote 42 (Lojas Mocó),-15.6181914,-47.64807931
21811542,Via WL-2 - Vila Buritis Quadra 3 Conjunto A Lote 21,-15.61829153,-47.64614927
21811547,Via WL-2 - Vila Buritis Quadra 3 Conjunto K Lote 3,-15.6184547,-47.64352416
21811371,Via WL-1 - Vila Buritis 4 Quadra 18 (CAIC Assis Chateaubriand),-15.61785434,-47.64178755
21808465,"Planaltina, CEP: 73350-207",-15.61722732,-47.63987571
21808575,Vila Buritis 4 - Quadra 19 Conjunto A,-15.61607876,-47.63583859
21808937,Via WE-1 - Vila Buritis 4 Quadra 22 Conjunto A,-15.61550546,-47.633918
21806334,Via SW-NE 2 - Vila Buritis 3 Quadra 17 Conjunto A,-15.61354186,-47.6314837
21810626,Via SN-1 - oposto Vila Buritis 3 Quadra 16 Conjunto 3,-15.61014209,-47.62923212
21810174,Via SN-1 - oposto Vila Buritis 3 Quadra 16 Conjunto 8,-15.60899931,-47.63109133
21806351,Via SN-1 - oposto Vila Buritis 3 Quadra 14 Conjunto 11,-15.61156782,-47.63405392
21806338,Via SN-1 - oposto Vila Buritis 3 Quadra 12 Conjunto 13,-15.61336264,-47.63573756
21806336,Via SN-1 - oposto Vila Buritis 3 Quadra 11 Conjunto 7,-15.61442469,-47.6371681
21806487,"Planaltina, CEP: 73350-207",-15.61408209,-47.63987304
21806374,Via WL-1 - oposto Vila Buritis 2 Quadra 10 Conjunto A,-15.61215598,-47.64217801
21808008,"Via NS2, Planaltina, CEP: 73350-207",-15.61094833,-47.64270852
21811669,"Via NS2, Planaltina, CEP: 73350-207",-15.60679296,-47.64226769
21807846,Via WL-2 - Jardim Roriz EQ 7 Lote 4,-15.6043228,-47.64253175
21808845,Via WL-2 - Jardim Roriz EQ 6 Lote 6,-15.60424811,-47.64440707
21808133,Via WL-2 - Jardim Roriz EQ 5 Lote 5,-15.60414607,-47.64628675
21808139,Via WL-2 - Jardim Roriz EQ 4 Lote 5,-15.60406113,-47.64815387
21807894,Via WL-2 - Jardim Roriz EQ 3 Lote 5,-15.60396882,-47.6499743
21807884,Via WL-2 - Jardim Roriz EQ 2 Lote 5,-15.60387677,-47.65184251
21807887,Via WL-2 - Jardim Roriz EQ 1 Lote 5,-15.60376974,-47.65385954
21809486,Rua 3 - Sobradinho I Quadra 14 AE 13 (COMPER),-15.65243047,-47.78335948
21811732,Via WL-3 - Jardim Roriz EQ 1 Lote 13,-15.60203927,-47.6536411
